0.380	5.681	1.432
0.380	5.681	1.429
0.380	5.681	1.433
0.380	5.681	1.432
0.380	5.682	1.429
0.380	5.680	1.429
0.380	5.680	1.430
0.380	5.681	1.429
0.380	5.680	1.430
0.380	5.681	1.431
0.380	5.681	1.428
0.380	5.681	1.430
0.380	5.680	1.431
0.380	5.680	1.432
0.380	5.681	1.432
0.380	5.681	1.432
0.380	5.680	1.433
0.380	5.681	1.430
0.380	5.681	1.432
0.380	5.680	1.435
0.380	5.680	1.435
0.380	5.681	1.436
0.380	5.680	1.436
0.380	5.680	1.436
0.380	5.681	1.433
0.380	5.680	1.435
0.380	5.681	1.432
0.380	5.680	1.436
0.380	5.680	1.436
0.380	5.681	1.439
0.380	5.681	1.431
0.380	5.681	1.436
0.381	5.682	1.433
0.381	5.681	1.436
0.382	5.681	1.437
0.382	5.682	1.435
0.382	5.681	1.438
0.382	5.682	1.437
0.384	5.682	1.436
0.384	5.680	1.437
0.384	5.682	1.435
0.384	5.681	1.437
0.384	5.681	1.435
0.385	5.681	1.436
0.386	5.681	1.437
0.386	5.683	1.439
0.388	5.681	1.440
0.389	5.681	1.437
0.391	5.681	1.439
0.392	5.681	1.439
0.393	5.681	1.439
0.395	5.682	1.442
0.396	5.680	1.441
0.397	5.682	1.439
0.397	5.682	1.441
0.399	5.682	1.438
0.400	5.682	1.436
0.401	5.680	1.440
0.402	5.680	1.442
0.404	5.680	1.441
0.407	5.682	1.440
0.409	5.681	1.445
0.410	5.681	1.439
0.411	5.681	1.440
0.411	5.681	1.442
0.412	5.682	1.440
0.413	5.681	1.443
0.414	5.681	1.445
0.415	5.680	1.436
0.416	5.681	1.441
0.417	5.680	1.445
0.417	5.681	1.444
0.418	5.681	1.444
0.421	5.681	1.442
0.423	5.681	1.441
0.423	5.680	1.443
0.423	5.681	1.446
0.424	5.681	1.443
0.424	5.681	1.441
0.424	5.682	1.441
0.425	5.682	1.442
0.426	5.680	1.444
0.428	5.683	1.442
0.430	5.688	1.445
0.431	5.691	1.444
0.431	5.692	1.445
0.431	5.692	1.443
0.432	5.694	1.444
0.433	5.701	1.444
0.435	5.702	1.444
0.437	5.705	1.445
0.439	5.712	1.443
0.442	5.715	1.447
0.444	5.721	1.447
0.446	5.726	1.445
0.448	5.731	1.446
0.448	5.735	1.447
0.449	5.737	1.441
0.451	5.738	1.448
0.452	5.742	1.447
0.453	5.746	1.449
0.454	5.749	1.449
0.456	5.750	1.448
0.458	5.751	1.449
0.459	5.758	1.449
0.461	5.762	1.447
0.462	5.765	1.446
0.462	5.765	1.448
0.462	5.766	1.448
0.462	5.766	1.446
0.462	5.766	1.449
