0.362	5.682	20.448
0.362	5.682	20.449
0.362	5.681	20.448
0.362	5.682	20.449
0.362	5.682	20.448
0.362	5.682	20.449
0.362	5.683	20.448
0.362	5.681	20.452
0.362	5.682	20.449
0.362	5.682	20.449
0.362	5.681	20.451
0.362	5.682	20.450
0.362	5.681	20.451
0.362	5.682	20.452
0.362	5.682	20.451
0.362	5.682	20.451
0.362	5.681	20.453
0.362	5.681	20.450
0.362	5.682	20.451
0.363	5.682	20.454
0.363	5.682	20.450
0.363	5.683	20.450
0.363	5.683	20.454
0.363	5.682	20.450
0.364	5.682	20.453
0.365	5.682	20.452
0.365	5.682	20.451
0.366	5.683	20.453
0.366	5.682	20.451
0.366	5.682	20.451
0.367	5.682	20.451
0.367	5.681	20.450
0.368	5.682	20.451
0.368	5.681	20.450
0.369	5.682	20.451
0.369	5.683	20.449
0.369	5.682	20.450
0.370	5.681	20.452
0.371	5.682	20.451
0.371	5.682	20.452
0.371	5.682	20.451
0.371	5.681	20.452
0.371	5.682	20.452
0.371	5.682	20.452
0.372	5.682	20.451
0.372	5.682	20.453
0.372	5.682	20.450
0.373	5.682	20.450
0.374	5.682	20.452
0.374	5.682	20.451
0.374	5.682	20.450
0.375	5.682	20.452
0.375	5.684	20.453
0.376	5.683	20.452
0.376	5.681	20.453
0.377	5.682	20.451
0.377	5.682	20.452
0.377	5.681	20.449
0.378	5.682	20.450
0.379	5.682	20.453
0.379	5.682	20.451
0.379	5.682	20.451
0.380	5.682	20.451
0.380	5.682	20.450
0.380	5.682	20.452
0.381	5.682	20.449
0.382	5.683	20.449
0.382	5.683	20.449
0.382	5.682	20.452
0.383	5.682	20.451
0.384	5.682	20.451
0.385	5.682	20.452
0.385	5.682	20.451
0.386	5.682	20.450
0.387	5.683	20.451
0.388	5.683	20.450
0.388	5.684	20.449
0.388	5.683	20.451
0.388	5.682	20.451
0.388	5.683	20.450
0.388	5.682	20.451
0.388	5.683	20.452
0.388	5.682	20.452
0.388	5.682	20.452
0.388	5.683	20.451
0.389	5.682	20.452
0.389	5.683	20.449
0.389	5.682	20.452
0.390	5.682	20.452
0.390	5.682	20.450
0.390	5.682	20.450
0.391	5.682	20.450
0.391	5.683	20.451
0.391	5.683	20.450
0.391	5.683	20.450
0.392	5.683	20.449
0.392	5.682	20.451
0.393	5.682	20.450
0.393	5.682	20.452
0.394	5.683	20.449
0.394	5.682	20.451
0.394	5.683	20.449
0.394	5.683	20.450
0.395	5.682	20.452
0.395	5.683	20.451
0.395	5.683	20.448
0.396	5.682	20.454
0.396	5.684	20.451
0.397	5.683	20.451
0.397	5.682	20.451
0.398	5.682	20.452
0.398	5.683	20.451
0.399	5.682	20.451
0.399	5.682	20.452
0.400	5.683	20.449
0.400	5.682	20.450
0.401	5.681	20.453
0.401	5.681	20.451
0.401	5.682	20.452
0.402	5.681	20.450
0.402	5.682	20.450
0.402	5.682	20.451
0.403	5.682	20.449
0.403	5.682	20.449
0.403	5.682	20.450
0.404	5.682	20.448
0.404	5.681	20.453
0.404	5.682	20.450
0.405	5.683	20.448
0.405	5.685	20.454
0.405	5.686	20.451
0.406	5.687	20.451
0.406	5.688	20.452
0.406	5.688	20.452
0.407	5.689	20.449
0.407	5.691	20.450
0.408	5.693	20.451
0.408	5.693	20.451
0.408	5.695	20.451
0.409	5.695	20.451
0.409	5.698	20.452
0.409	5.700	20.451
0.410	5.701	20.450
0.410	5.701	20.453
0.411	5.701	20.448
0.412	5.704	20.449
0.412	5.705	20.450
0.413	5.707	20.451
0.413	5.707	20.449
0.413	5.708	20.451
0.414	5.708	20.450
0.414	5.710	20.451
0.415	5.712	20.449
0.415	5.713	20.449
0.416	5.713	20.452
0.416	5.713	20.449
0.416	5.713	20.450
0.416	5.713	20.452
0.416	5.713	20.452
0.417	5.715	20.451
0.417	5.718	20.451
0.417	5.719	20.449
0.417	5.719	20.451
0.417	5.719	20.448
0.418	5.721	20.451
0.418	5.721	20.450
0.418	5.722	20.450
0.419	5.722	20.447
0.419	5.724	20.451
0.419	5.725	20.451
0.420	5.725	20.450
0.420	5.725	20.450
0.421	5.727	20.446
0.421	5.730	20.451
0.422	5.733	20.451
0.423	5.735	20.448
0.423	5.736	20.449
0.423	5.736	20.450
0.423	5.736	20.451
0.424	5.737	20.449
0.424	5.737	20.451
0.424	5.737	20.448
0.424	5.737	20.450
0.425	5.737	20.450
0.425	5.738	20.450
0.425	5.737	20.448
0.425	5.738	20.450
0.425	5.739	20.449
0.425	5.739	20.449
0.425	5.739	20.449
0.425	5.740	20.450
0.426	5.741	20.450
0.426	5.744	20.449
0.427	5.745	20.452
0.427	5.747	20.450
0.428	5.747	20.449
0.428	5.748	20.450
0.428	5.747	20.452
0.428	5.748	20.450
0.429	5.750	20.450
0.429	5.750	20.449
0.429	5.750	20.448
0.429	5.750	20.452
0.430	5.750	20.452
0.430	5.751	20.449
0.431	5.750	20.453
0.431	5.752	20.450
0.431	5.752	20.449
0.431	5.753	20.449
0.431	5.754	20.450
0.432	5.753	20.449
0.432	5.755	20.451
0.433	5.756	20.450
0.434	5.762	20.450
0.434	5.762	20.450
0.435	5.762	20.449
0.435	5.764	20.450
0.436	5.765	20.450
0.436	5.767	20.450
0.436	5.767	20.449
0.437	5.768	20.446
0.438	5.769	20.449
0.438	5.771	20.451
0.439	5.770	20.452
0.439	5.772	20.449
0.439	5.772	20.449
0.439	5.773	20.450
0.439	5.774	20.448
0.440	5.774	20.451
0.440	5.775	20.447
0.441	5.778	20.449
0.441	5.781	20.451
0.442	5.781	20.452
0.442	5.782	20.449
0.442	5.783	20.449
0.443	5.783	20.449
0.443	5.784	20.448
0.443	5.784	20.449
0.444	5.786	20.450
0.444	5.786	20.448
0.445	5.787	20.449
0.445	5.788	20.450
0.445	5.788	20.451
0.445	5.789	20.447
0.446	5.791	20.450
0.446	5.790	20.449
0.446	5.792	20.451
0.446	5.793	20.448
0.447	5.795	20.449
0.447	5.795	20.449
0.447	5.797	20.450
0.448	5.798	20.451
0.448	5.798	20.451
0.449	5.798	20.448
0.449	5.799	20.449
0.450	5.801	20.448
0.451	5.802	20.454
0.451	5.804	20.450
0.451	5.804	20.448
0.451	5.806	20.448
0.451	5.807	20.452
0.452	5.808	20.449
0.452	5.811	20.450
